file	line	anchor	info	status	wrap	v26	v27	vsim27	v27on26	vsim27on26	err_line	first_error
part-02-foundation-models-everyday-api/references/03-tools-and-tool-calling.md	1137	62-setting-it-without-a-profile-generationoptions	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-02-foundation-models-everyday-api/references/03-tools-and-tool-calling.md	1290	71-exit-a--conditionalise-the-mode-on-state-the-tool-moves	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-02-foundation-models-everyday-api/references/03-tools-and-tool-calling.md	1314	71-exit-a--conditionalise-the-mode-on-state-the-tool-moves	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-02-foundation-models-everyday-api/references/03-tools-and-tool-calling.md	1333	71-exit-a--conditionalise-the-mode-on-state-the-tool-moves	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-02-foundation-models-everyday-api/references/03-tools-and-tool-calling.md	1369	71-exit-a--conditionalise-the-mode-on-state-the-tool-moves	compile:27 imports:FoundationModels	VERIFIED	top	-	pass	-	-	-	-	-
part-02-foundation-models-everyday-api/references/03-tools-and-tool-calling.md	1379	71-exit-a--conditionalise-the-mode-on-state-the-tool-moves	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-02-foundation-models-everyday-api/references/03-tools-and-tool-calling.md	1410	72-exit-b--a-final-answer-tool-that-throws	compile:27	VERIFIED	top	-	pass	-	-	-	-	-
part-02-foundation-models-everyday-api/references/03-tools-and-tool-calling.md	1439	72-exit-b--a-final-answer-tool-that-throws	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-02-foundation-models-everyday-api/references/03-tools-and-tool-calling.md	1504	73-the-default-a-thrown-tool-error-rolls-the-transcript-back	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-02-foundation-models-everyday-api/references/03-tools-and-tool-calling.md	1538	73-the-default-a-thrown-tool-error-rolls-the-transcript-back	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-02-foundation-models-everyday-api/references/03-tools-and-tool-calling.md	1604	82-what-the-code-looked-like	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-02-foundation-models-everyday-api/references/03-tools-and-tool-calling.md	1696	84-how-to-spot-it	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-02-foundation-models-everyday-api/references/03-tools-and-tool-calling.md	1710	84-how-to-spot-it	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-02-foundation-models-everyday-api/references/03-tools-and-tool-calling.md	1717	84-how-to-spot-it	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-02-foundation-models-everyday-api/references/03-tools-and-tool-calling.md	1754	91-languagemodelsessiontoolcallerror	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-02-foundation-models-everyday-api/references/03-tools-and-tool-calling.md	1800	93-ontoolcall-as-an-approval-gate	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-02-foundation-models-everyday-api/references/03-tools-and-tool-calling.md	1832	93-ontoolcall-as-an-approval-gate	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-02-foundation-models-everyday-api/references/03-tools-and-tool-calling.md	1883	94-the-tool-as-a-request-for-consent	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-02-foundation-models-everyday-api/references/03-tools-and-tool-calling.md	1981	10-built-in-system-tools-ocrtool-and-barcodereadertool	compile:27	VERIFIED	top	-	pass	-	-	-	-	-
part-02-foundation-models-everyday-api/references/03-tools-and-tool-calling.md	2279	121-make-invocation-deterministic	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-02-foundation-models-everyday-api/references/03-tools-and-tool-calling.md	2298	122-test-the-tool-without-a-model	prelude:external-module	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-02-foundation-models-everyday-api/references/03-tools-and-tool-calling.md	2317	123-assert-on-the-transcript	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-02-foundation-models-everyday-api/references/04-spotlight-rag-and-system-tools.md	160	21-the-cssearchableindex-path	compile:27	VERIFIED	top	-	pass	-	-	-	-	-
part-02-foundation-models-everyday-api/references/04-spotlight-rag-and-system-tools.md	256	22-the-app-intents-path	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-02-foundation-models-everyday-api/references/04-spotlight-rag-and-system-tools.md	371	3-the-cross-import-overlay-and-the-two-line-version	compile:27	VERIFIED	body	-	pass	-	-	-	-	-
part-02-foundation-models-everyday-api/references/04-spotlight-rag-and-system-tools.md	388	3-the-cross-import-overlay-and-the-two-line-version	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-02-foundation-models-everyday-api/references/04-spotlight-rag-and-system-tools.md	571	5-configuration-sources-guide-and-the-two-members-apple-never-uses	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-02-foundation-models-everyday-api/references/04-spotlight-rag-and-system-tools.md	663	52-fetchattributes-and-searchableitemattribute	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-02-foundation-models-everyday-api/references/04-spotlight-rag-and-system-tools.md	793	63-a-test-that-catches-it	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-02-foundation-models-everyday-api/references/04-spotlight-rag-and-system-tools.md	885	7-searchableitemsforidentifierssearchableitemshandler--the-intended-fix-and-the-conflict	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-02-foundation-models-everyday-api/references/04-spotlight-rag-and-system-tools.md	932	7-searchableitemsforidentifierssearchableitemshandler--the-intended-fix-and-the-conflict	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-02-foundation-models-everyday-api/references/04-spotlight-rag-and-system-tools.md	1012	8-the-retrieve-then-hydrate-pattern-that-works-today	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-02-foundation-models-everyday-api/references/04-spotlight-rag-and-system-tools.md	1223	93-consuming-the-stream	compile:27	VERIFIED	top	-	pass	-	-	-	-	-
part-02-foundation-models-everyday-api/references/04-spotlight-rag-and-system-tools.md	1261	93-consuming-the-stream	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-02-foundation-models-everyday-api/references/04-spotlight-rag-and-system-tools.md	1381	102-the-guide-values	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-02-foundation-models-everyday-api/references/04-spotlight-rag-and-system-tools.md	1442	103-guidanceprofile--surgical-scoping	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-02-foundation-models-everyday-api/references/04-spotlight-rag-and-system-tools.md	1533	11-reference-resolution-and-the-contact-resolver	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-02-foundation-models-everyday-api/references/04-spotlight-rag-and-system-tools.md	1657	122-registering-your-own	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-02-foundation-models-everyday-api/references/04-spotlight-rag-and-system-tools.md	1729	123-stage-output-can-come-back-to-your-ui	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-02-foundation-models-everyday-api/references/04-spotlight-rag-and-system-tools.md	1798	13-custom-attributes-indexedentity-and-dynamic-guidance	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-02-foundation-models-everyday-api/references/04-spotlight-rag-and-system-tools.md	1814	13-custom-attributes-indexedentity-and-dynamic-guidance	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-02-foundation-models-everyday-api/references/04-spotlight-rag-and-system-tools.md	2129	16-evaluating-a-spotlight-grounded-feature	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-02-foundation-models-everyday-api/references/04-spotlight-rag-and-system-tools.md	2156	16-evaluating-a-spotlight-grounded-feature	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-02-foundation-models-everyday-api/references/04-spotlight-rag-and-system-tools.md	2210	17-ocrtool-and-barcodereadertool	compile:27 imports:FoundationModels,Vision	VERIFIED	top	-	pass	-	-	-	-	-
part-02-foundation-models-everyday-api/references/05-image-input-and-attachments.md	101	1-the-symbol-inventory-and-where-each-one-came-from	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-02-foundation-models-everyday-api/references/05-image-input-and-attachments.md	136	2-the-five-minute-version	compile:27	VERIFIED	top	-	pass	-	-	-	-	-
part-02-foundation-models-everyday-api/references/05-image-input-and-attachments.md	162	2-the-five-minute-version	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-02-foundation-models-everyday-api/references/05-image-input-and-attachments.md	175	2-the-five-minute-version	compile:27 imports:FoundationModels,CoreGraphics	VERIFIED	top	-	pass	-	-	-	-	-
part-02-foundation-models-everyday-api/references/05-image-input-and-attachments.md	218	31-the-two-initializers	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-02-foundation-models-everyday-api/references/05-image-input-and-attachments.md	265	32-what-you-can-hand-it	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-02-foundation-models-everyday-api/references/05-image-input-and-attachments.md	304	32-what-you-can-hand-it	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-02-foundation-models-everyday-api/references/05-image-input-and-attachments.md	326	32-what-you-can-hand-it	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-02-foundation-models-everyday-api/references/05-image-input-and-attachments.md	351	33-the-file-url-path	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-02-foundation-models-everyday-api/references/05-image-input-and-attachments.md	358	33-the-file-url-path	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-02-foundation-models-everyday-api/references/05-image-input-and-attachments.md	514	51-the-parameter	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-02-foundation-models-everyday-api/references/05-image-input-and-attachments.md	589	53-the-rule	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-02-foundation-models-everyday-api/references/05-image-input-and-attachments.md	620	62-the-mechanism-end-to-end	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-02-foundation-models-everyday-api/references/05-image-input-and-attachments.md	633	62-the-mechanism-end-to-end	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-02-foundation-models-everyday-api/references/05-image-input-and-attachments.md	657	62-the-mechanism-end-to-end	compile:27 imports:FoundationModels	VERIFIED	top	-	pass	-	-	-	-	-
part-02-foundation-models-everyday-api/references/05-image-input-and-attachments.md	685	62-the-mechanism-end-to-end	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-02-foundation-models-everyday-api/references/05-image-input-and-attachments.md	701	62-the-mechanism-end-to-end	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-02-foundation-models-everyday-api/references/05-image-input-and-attachments.md	740	63-imagereference-in-tool-arguments	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-02-foundation-models-everyday-api/references/05-image-input-and-attachments.md	766	63-imagereference-in-tool-arguments	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-02-foundation-models-everyday-api/references/05-image-input-and-attachments.md	798	63-imagereference-in-tool-arguments	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-02-foundation-models-everyday-api/references/05-image-input-and-attachments.md	881	71-the-types	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-02-foundation-models-everyday-api/references/05-image-input-and-attachments.md	981	74-the-migration-footgun	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-02-foundation-models-everyday-api/references/05-image-input-and-attachments.md	1019	81-classification-with-greedy-sampling	compile:27 imports:FoundationModels,CoreGraphics	VERIFIED	top	-	pass	-	-	-	-	-
part-02-foundation-models-everyday-api/references/05-image-input-and-attachments.md	1089	83-ocrtool-and-barcodereadertool	compile:27 imports:FoundationModels,Vision	VERIFIED	top	-	pass	-	-	-	-	-
part-02-foundation-models-everyday-api/references/05-image-input-and-attachments.md	1160	91-the-finding	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-02-foundation-models-everyday-api/references/05-image-input-and-attachments.md	1265	94-the-core-ai-route-real-detection-and-real-segmentation	prelude:external-module	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-02-foundation-models-everyday-api/references/05-image-input-and-attachments.md	1293	94-the-core-ai-route-real-detection-and-real-segmentation	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-02-foundation-models-everyday-api/references/05-image-input-and-attachments.md	1347	95-a-worked-right-tool-composition	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-02-foundation-models-everyday-api/references/05-image-input-and-attachments.md	1389	101-the-capability-gate	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-02-foundation-models-everyday-api/references/05-image-input-and-attachments.md	1414	101-the-capability-gate	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-02-foundation-models-everyday-api/references/05-image-input-and-attachments.md	1439	102-the-platform-asymmetry--in-memory-images-are-apple-only	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-02-foundation-models-everyday-api/references/05-image-input-and-attachments.md	1445	102-the-platform-asymmetry--in-memory-images-are-apple-only	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-02-foundation-models-everyday-api/references/05-image-input-and-attachments.md	1498	103-core-ai-and-mlx	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-02-foundation-models-everyday-api/references/06-availability-errors-and-guardrails.md	95	21-systemlanguagemodelavailability-every-case	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-02-foundation-models-everyday-api/references/06-availability-errors-and-guardrails.md	116	21-systemlanguagemodelavailability-every-case	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-02-foundation-models-everyday-api/references/06-availability-errors-and-guardrails.md	206	22-which-availability-api-answers-which-question	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-02-foundation-models-everyday-api/references/06-availability-errors-and-guardrails.md	409	26-pcc-availability-is-a-different-enum-with-a-case-you-have-never-seen	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-02-foundation-models-everyday-api/references/06-availability-errors-and-guardrails.md	700	the-payload-fields	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-02-foundation-models-everyday-api/references/06-availability-errors-and-guardrails.md	756	33-languagemodelsessionerror--this-one-is-your-bug	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-02-foundation-models-everyday-api/references/06-availability-errors-and-guardrails.md	773	33-languagemodelsessionerror--this-one-is-your-bug	compile:27 imports:FoundationModels,SwiftUI	VERIFIED	top	-	pass	-	-	-	-	-
part-02-foundation-models-everyday-api/references/06-availability-errors-and-guardrails.md	810	34-systemlanguagemodelerror--one-case-and-it-is-not-on-watchos	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-02-foundation-models-everyday-api/references/06-availability-errors-and-guardrails.md	945	37-catch-order-and-the-pattern-matching-bug	compile:27 imports:FoundationModels	VERIFIED	body	-	pass	-	-	-	-	-
part-02-foundation-models-everyday-api/references/06-availability-errors-and-guardrails.md	1110	42-what-a-guardrail-violation-looks-like	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-02-foundation-models-everyday-api/references/06-availability-errors-and-guardrails.md	1211	44-what-a-thrown-refusal-looks-like	compile:27 imports:FoundationModels	VERIFIED	body	-	pass	-	-	-	-	-
part-02-foundation-models-everyday-api/references/06-availability-errors-and-guardrails.md	1365	51-the-api	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-02-foundation-models-everyday-api/references/06-availability-errors-and-guardrails.md	1373	51-the-api	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-02-foundation-models-everyday-api/references/06-availability-errors-and-guardrails.md	1410	51-the-api	compile:27 imports:FoundationModels	VERIFIED	top	-	pass	-	-	-	-	-
part-02-foundation-models-everyday-api/references/06-availability-errors-and-guardrails.md	1604	54-what-actually-reduces-refusals-when-no-knob-applies	compile:27	VERIFIED	top	-	pass	-	-	-	-	-
part-02-foundation-models-everyday-api/references/06-availability-errors-and-guardrails.md	1620	54-what-actually-reduces-refusals-when-no-knob-applies	compile:27 imports:FoundationModels	VERIFIED	mixed	-	pass	-	-	-	-	-
part-02-foundation-models-everyday-api/references/06-availability-errors-and-guardrails.md	1636	54-what-actually-reduces-refusals-when-no-knob-applies	illustrative	ILLUSTRATIVE	-	-	-	-	-	-	-	-
part-02-foundation-models-everyday-api/references/06-availability-errors-and-guardrails.md	1732	61-the-error-and-the-budget-it-refers-to	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-02-foundation-models-everyday-api/references/06-availability-errors-and-guardrails.md	1819	62-the-ios-26-recovery-pattern-and-apples-original-advice	compile:27 imports:FoundationModels	VERIFIED	top	-	pass	-	-	-	-	-
part-02-foundation-models-everyday-api/references/06-availability-errors-and-guardrails.md	2246	82-the-quotausage-api	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
part-02-foundation-models-everyday-api/references/06-availability-errors-and-guardrails.md	2482	92-languagemodelfeedback-and-logfeedbackattachment	prelude:guide-context	PRELUDE-NEEDED	-	-	-	-	-	-	-	-
